kx,ifmx,ifmy,zin,zout,stridex,pad_x,group,latency,energy
3,32,32,128,128,1,1,1,157257,22347439.63
3,16,16,128,256,1,1,1,86787,11419248.82
3,16,16,256,256,1,1,1,171575,22429661.68
3,8,8,256,512,1,1,1,149139,15914769.84
3,8,8,512,512,1,1,1,296019,31525558.7
